Geography,Unemployment rate,Year,RegionName,State
0500000US45085,6.1,2018,Sumter County,South Carolina
0500000US45091,3.4,2018,York County,South Carolina
0500000US46099,2.6,2018,Minnehaha County,South Dakota
0500000US46103,1.6,2018,Pennington County,South Dakota
0500000US47001,5.3,2018,Anderson County,Tennessee
0500000US47009,4.0,2018,Blount County,Tennessee
0500000US47011,4.3,2018,Bradley County,Tennessee
0500000US47037,3.2,2018,Davidson County,Tennessee
0500000US47059,4.6,2018,Greene County,Tennessee
0500000US47065,4.8,2018,Hamilton County,Tennessee
0500000US47093,3.7,2018,Knox County,Tennessee
0500000US47113,5.6,2018,Madison County,Tennessee
0500000US47119,N,2018,Maury County,Tennessee
0500000US47125,6.7,2018,Montgomery County,Tennessee
0500000US47141,3.2,2018,Putnam County,Tennessee
0500000US47147,4.0,2018,Robertson County,Tennessee
0500000US47149,4.7,2018,Rutherford County,Tennessee
0500000US47155,6.6,2018,Sevier County,Tennessee
0500000US47157,7.4,2018,Shelby County,Tennessee
0500000US47163,5.1,2018,Sullivan County,Tennessee
0500000US47165,2.5,2018,Sumner County,Tennessee
0500000US47179,2.7,2018,Washington County,Tennessee
0500000US47187,2.2,2018,Williamson County,Tennessee
0500000US47189,2.5,2018,Wilson County,Tennessee
0500000US48005,4.2,2018,Angelina County,Texas
0500000US48021,5.6,2018,Bastrop County,Texas
0500000US48027,7.4,2018,Bell County,Texas
0500000US48029,5.1,2018,Bexar County,Texas
0500000US48037,5.0,2018,Bowie County,Texas
0500000US48039,3.8,2018,Brazoria County,Texas
0500000US48041,3.3,2018,Brazos County,Texas
0500000US48061,4.8,2018,Cameron County,Texas
0500000US48085,3.4,2018,Collin County,Texas
0500000US48091,3.4,2018,Comal County,Texas
0500000US48099,6.8,2018,Coryell County,Texas
0500000US48113,3.8,2018,Dallas County,Texas
0500000US48121,3.6,2018,Denton County,Texas
0500000US48135,4.3,2018,Ector County,Texas
0500000US48139,2.8,2018,Ellis County,Texas
0500000US48141,6.2,2018,El Paso County,Texas
0500000US48157,4.6,2018,Fort Bend County,Texas
0500000US48167,6.6,2018,Galveston County,Texas
0500000US48181,4.7,2018,Grayson County,Texas
0500000US48183,4.4,2018,Gregg County,Texas
0500000US48187,2.4,2018,Guadalupe County,Texas
0500000US48201,5.0,2018,Harris County,Texas
0500000US48203,5.1,2018,Harrison County,Texas
0500000US48209,5.7,2018,Hays County,Texas
0500000US48213,5.9,2018,Henderson County,Texas
0500000US48215,6.2,2018,Hidalgo County,Texas
0500000US48231,4.2,2018,Hunt County,Texas
0500000US48245,3.8,2018,Jefferson County,Texas
0500000US48251,3.4,2018,Johnson County,Texas
0500000US48257,5.6,2018,Kaufman County,Texas
0500000US48291,4.2,2018,Liberty County,Texas
0500000US48303,2.7,2018,Lubbock County,Texas
0500000US48309,3.5,2018,McLennan County,Texas
0500000US48329,1.4,2018,Midland County,Texas
0500000US48339,3.4,2018,Montgomery County,Texas
0500000US48347,5.6,2018,Nacogdoches County,Texas
0500000US48355,4.9,2018,Nueces County,Texas
0500000US48361,3.9,2018,Orange County,Texas
0500000US48367,4.5,2018,Parker County,Texas
0500000US48375,3.5,2018,Potter County,Texas
0500000US48381,2.7,2018,Randall County,Texas
0500000US48397,4.9,2018,Rockwall County,Texas
0500000US48409,5.2,2018,San Patricio County,Texas
0500000US48423,5.2,2018,Smith County,Texas
0500000US48439,4.4,2018,Tarrant County,Texas
0500000US48441,3.3,2018,Taylor County,Texas
0500000US48451,4.2,2018,Tom Green County,Texas
0500000US48453,3.4,2018,Travis County,Texas
0500000US48469,6.8,2018,Victoria County,Texas
0500000US48471,N,2018,Walker County,Texas
0500000US48479,4.8,2018,Webb County,Texas
0500000US48485,6.0,2018,Wichita County,Texas
0500000US48491,4.5,2018,Williamson County,Texas
0500000US48497,N,2018,Wise County,Texas
0500000US49005,1.7,2018,Cache County,Utah
0500000US49011,2.7,2018,Davis County,Utah
0500000US49035,2.9,2018,Salt Lake County,Utah
0500000US49045,N,2018,Tooele County,Utah
0500000US49049,2.6,2018,Utah County,Utah
0500000US49053,2.2,2018,Washington County,Utah
0500000US49057,3.1,2018,Weber County,Utah
0500000US50007,3.1,2018,Chittenden County,Vermont
0500000US51003,1.2,2018,Albemarle County,Virginia
0500000US51013,1.9,2018,Arlington County,Virginia
0500000US51015,2.9,2018,Augusta County,Virginia
0500000US51019,3.3,2018,Bedford County,Virginia
0500000US51041,3.9,2018,Chesterfield County,Virginia
0500000US51059,3.4,2018,Fairfax County,Virginia
0500000US51061,2.6,2018,Fauquier County,Virginia
0500000US51069,2.3,2018,Frederick County,Virginia
0500000US51085,2.2,2018,Hanover County,Virginia
0500000US51087,2.8,2018,Henrico County,Virginia
0500000US51095,3.3,2018,James City County,Virginia
0500000US51107,3.2,2018,Loudoun County,Virginia
0500000US51121,3.9,2018,Montgomery County,Virginia
0500000US51153,3.7,2018,Prince William County,Virginia
0500000US51161,1.4,2018,Roanoke County,Virginia
0500000US51165,1.6,2018,Rockingham County,Virginia
0500000US51177,3.7,2018,Spotsylvania County,Virginia
0500000US51179,4.1,2018,Stafford County,Virginia
0500000US51199,5.2,2018,York County,Virginia
0500000US51510,2.8,2018,Alexandria city,Virginia
0500000US51550,3.3,2018,Chesapeake city,Virginia
0500000US51650,5.4,2018,Hampton city,Virginia
0500000US51680,6.4,2018,Lynchburg city,Virginia
0500000US51700,2.8,2018,Newport News city,Virginia
0500000US51710,6.6,2018,Norfolk city,Virginia
0500000US51740,6.3,2018,Portsmouth city,Virginia
0500000US51760,3.2,2018,Richmond city,Virginia
0500000US51770,6.9,2018,Roanoke city,Virginia
0500000US51800,6.9,2018,Suffolk city,Virginia
0500000US51810,4.1,2018,Virginia Beach city,Virginia
0500000US53005,4.6,2018,Benton County,Washington
0500000US53007,N,2018,Chelan County,Washington
0500000US53009,4.1,2018,Clallam County,Washington
0500000US53011,3.5,2018,Clark County,Washington
0500000US53015,5.4,2018,Cowlitz County,Washington
0500000US53021,7.0,2018,Franklin County,Washington
0500000US53025,2.7,2018,Grant County,Washington
0500000US53027,3.6,2018,Grays Harbor County,Washington
0500000US53029,6.2,2018,Island County,Washington
0500000US53033,3.7,2018,King County,Washington
0500000US53035,4.2,2018,Kitsap County,Washington
0500000US53041,6.4,2018,Lewis County,Washington
0500000US53045,4.8,2018,Mason County,Washington
0500000US53053,4.0,2018,Pierce County,Washington
0500000US53057,4.5,2018,Skagit County,Washington
0500000US53061,2.6,2018,Snohomish County,Washington
0500000US53063,4.0,2018,Spokane County,Washington
0500000US53067,4.7,2018,Thurston County,Washington
0500000US53073,4.6,2018,Whatcom County,Washington
0500000US53077,4.0,2018,Yakima County,Washington
0500000US54003,5.2,2018,Berkeley County,West Virginia
0500000US54011,5.0,2018,Cabell County,West Virginia
0500000US54033,7.4,2018,Harrison County,West Virginia
0500000US54039,5.1,2018,Kanawha County,West Virginia
0500000US54061,6.1,2018,Monongalia County,West Virginia
0500000US54081,6.2,2018,Raleigh County,West Virginia
0500000US54107,3.6,2018,Wood County,West Virginia
0500000US55009,2.0,2018,Brown County,Wisconsin
0500000US55025,1.4,2018,Dane County,Wisconsin
0500000US55027,2.6,2018,Dodge County,Wisconsin
0500000US55035,3.4,2018,Eau Claire County,Wisconsin
0500000US55039,3.1,2018,Fond du Lac County,Wisconsin
0500000US55055,2.4,2018,Jefferson County,Wisconsin
0500000US55059,4.9,2018,Kenosha County,Wisconsin
0500000US55063,3.3,2018,La Crosse County,Wisconsin
0500000US55071,1.3,2018,Manitowoc County,Wisconsin
0500000US55073,2.3,2018,Marathon County,Wisconsin
0500000US55079,4.2,2018,Milwaukee County,Wisconsin
0500000US55087,2.5,2018,Outagamie County,Wisconsin
0500000US55089,3.1,2018,Ozaukee County,Wisconsin
0500000US55097,3.0,2018,Portage County,Wisconsin
0500000US55101,3.7,2018,Racine County,Wisconsin
0500000US55105,4.6,2018,Rock County,Wisconsin
0500000US55109,1.6,2018,St. Croix County,Wisconsin
0500000US55117,3.0,2018,Sheboygan County,Wisconsin
0500000US55127,2.2,2018,Walworth County,Wisconsin
0500000US55131,2.9,2018,Washington County,Wisconsin
0500000US55133,2.2,2018,Waukesha County,Wisconsin
0500000US55139,3.1,2018,Winnebago County,Wisconsin
0500000US55141,2.5,2018,Wood County,Wisconsin
0500000US56021,3.5,2018,Laramie County,Wyoming
0500000US56025,2.7,2018,Natrona County,Wyoming
0500000US72013,17.2,2018,Arecibo Municipio,Puerto Rico
0500000US72021,11.8,2018,Bayamón Municipio,Puerto Rico
0500000US72025,11.7,2018,Caguas Municipio,Puerto Rico
0500000US72031,15.6,2018,Carolina Municipio,Puerto Rico
0500000US72061,7.4,2018,Guaynabo Municipio,Puerto Rico
0500000US72097,25.0,2018,Mayagüez Municipio,Puerto Rico
0500000US72113,11.1,2018,Ponce Municipio,Puerto Rico
0500000US72127,15.9,2018,San Juan Municipio,Puerto Rico
0500000US72135,N,2018,Toa Alta Municipio,Puerto Rico
0500000US72137,13.8,2018,Toa Baja Municipio,Puerto Rico
0500000US72139,N,2018,Trujillo Alto Municipio,Puerto Rico
0500000US01003,10.1,2010,Baldwin County,Alabama
0500000US01015,14.2,2010,Calhoun County,Alabama
0500000US01043,13.0,2010,Cullman County,Alabama
0500000US01049,13.5,2010,DeKalb County,Alabama
0500000US01051,6.2,2010,Elmore County,Alabama
0500000US01055,13.2,2010,Etowah County,Alabama
0500000US01069,6.3,2010,Houston County,Alabama
0500000US01073,11.0,2010,Jefferson County,Alabama
0500000US01077,8.7,2010,Lauderdale County,Alabama
0500000US01081,10.2,2010,Lee County,Alabama
0500000US01083,11.8,2010,Limestone County,Alabama
0500000US01089,10.3,2010,Madison County,Alabama
0500000US01095,7.7,2010,Marshall County,Alabama
0500000US01097,12.7,2010,Mobile County,Alabama
0500000US01101,7.8,2010,Montgomery County,Alabama
0500000US01103,9.9,2010,Morgan County,Alabama
0500000US01115,8.1,2010,St. Clair County,Alabama
0500000US01117,7.8,2010,Shelby County,Alabama
0500000US01121,18.2,2010,Talladega County,Alabama
0500000US01125,7.7,2010,Tuscaloosa County,Alabama
0500000US01127,19.8,2010,Walker County,Alabama
0500000US02020,7.5,2010,Anchorage Municipality,Alaska
0500000US02090,8.8,2010,Fairbanks North Star Borough,Alaska
0500000US02170,9.1,2010,Matanuska-Susitna Borough,Alaska
0500000US04001,24.6,2010,Apache County,Arizona
0500000US04003,10.3,2010,Cochise County,Arizona
0500000US04005,10.0,2010,Coconino County,Arizona
0500000US04013,10.3,2010,Maricopa County,Arizona
0500000US04015,14.6,2010,Mohave County,Arizona
0500000US04017,16.2,2010,Navajo County,Arizona
0500000US04019,10.6,2010,Pima County,Arizona
0500000US04021,14.2,2010,Pinal County,Arizona
0500000US04025,9.7,2010,Yavapai County,Arizona
0500000US04027,14.4,2010,Yuma County,Arizona
0500000US05007,6.1,2010,Benton County,Arkansas
0500000US05031,9.2,2010,Craighead County,Arkansas
0500000US05045,6.5,2010,Faulkner County,Arkansas
0500000US05051,9.7,2010,Garland County,Arkansas
0500000US05069,15.8,2010,Jefferson County,Arkansas
0500000US05085,9.5,2010,Lonoke County,Arkansas
0500000US05119,8.2,2010,Pulaski County,Arkansas
0500000US05125,5.4,2010,Saline County,Arkansas
0500000US05131,7.3,2010,Sebastian County,Arkansas
0500000US05143,8.5,2010,Washington County,Arkansas
0500000US05145,7.7,2010,White County,Arkansas
0500000US06001,11.3,2010,Alameda County,California
0500000US06007,13.8,2010,Butte County,California
0500000US06013,11.2,2010,Contra Costa County,California
0500000US06017,11.7,2010,El Dorado County,California
0500000US06019,14.4,2010,Fresno County,California
0500000US06023,10.0,2010,Humboldt County,California
0500000US06025,19.9,2010,Imperial County,California
0500000US06029,13.8,2010,Kern County,California
0500000US06031,11.3,2010,Kings County,California
0500000US06033,17.8,2010,Lake County,California
0500000US06037,11.6,2010,Los Angeles County,California
0500000US06039,12.9,2010,Madera County,California
0500000US06041,9.4,2010,Marin County,California
0500000US06045,13.9,2010,Mendocino County,California
0500000US06047,16.8,2010,Merced County,California
0500000US06053,10.8,2010,Monterey County,California
0500000US06055,9.6,2010,Napa County,California
0500000US06057,12.5,2010,Nevada County,California
0500000US06059,10.3,2010,Orange County,California
0500000US06061,10.5,2010,Placer County,California
0500000US06065,15.3,2010,Riverside County,California
0500000US06067,13.6,2010,Sacramento County,California
0500000US06071,14.6,2010,San Bernardino County,California
0500000US06073,10.7,2010,San Diego County,California
0500000US06075,8.7,2010,San Francisco County,California
0500000US06077,16.3,2010,San Joaquin County,California
0500000US06079,10.8,2010,San Luis Obispo County,California
0500000US06081,8.4,2010,San Mateo County,California
0500000US06083,9.6,2010,Santa Barbara County,California
0500000US06085,10.8,2010,Santa Clara County,California
0500000US06087,9.2,2010,Santa Cruz County,California
0500000US06089,15.1,2010,Shasta County,California
0500000US06095,13.1,2010,Solano County,California
0500000US06097,11.5,2010,Sonoma County,California
0500000US06099,16.1,2010,Stanislaus County,California
0500000US06101,15.3,2010,Sutter County,California
0500000US06107,15.4,2010,Tulare County,California
0500000US06111,9.3,2010,Ventura County,California
0500000US06113,11.5,2010,Yolo County,California
0500000US06115,20.6,2010,Yuba County,California
0500000US08001,10.5,2010,Adams County,Colorado
0500000US08005,8.5,2010,Arapahoe County,Colorado
0500000US08013,8.2,2010,Boulder County,Colorado
0500000US08031,11.2,2010,Denver County,Colorado
0500000US08035,5.4,2010,Douglas County,Colorado
0500000US08041,9.8,2010,El Paso County,Colorado
0500000US08059,8.8,2010,Jefferson County,Colorado
0500000US08069,8.9,2010,Larimer County,Colorado
0500000US08077,9.8,2010,Mesa County,Colorado
0500000US08101,10.4,2010,Pueblo County,Colorado
0500000US08123,7.7,2010,Weld County,Colorado
0500000US09001,9.8,2010,Fairfield County,Connecticut
0500000US09003,10.5,2010,Hartford County,Connecticut
0500000US09005,9.6,2010,Litchfield County,Connecticut
0500000US09007,7.9,2010,Middlesex County,Connecticut
0500000US09009,10.3,2010,New Haven County,Connecticut
0500000US09011,8.0,2010,New London County,Connecticut
0500000US09013,7.8,2010,Tolland County,Connecticut
0500000US09015,11.2,2010,Windham County,Connecticut
0500000US10001,9.7,2010,Kent County,Delaware
0500000US10003,8.0,2010,New Castle County,Delaware
0500000US10005,9.9,2010,Sussex County,Delaware
0500000US11001,12.2,2010,District of Columbia,District of Columbia
0500000US12001,8.6,2010,Alachua County,Florida
0500000US12005,11.4,2010,Bay County,Florida
0500000US12009,12.3,2010,Brevard County,Florida
0500000US12011,12.7,2010,Broward County,Florida
0500000US12015,16.0,2010,Charlotte County,Florida
0500000US12017,13.4,2010,Citrus County,Florida
0500000US12019,11.3,2010,Clay County,Florida
0500000US12021,12.2,2010,Collier County,Florida
0500000US12023,15.2,2010,Columbia County,Florida
0500000US12031,11.4,2010,Duval County,Florida
0500000US12033,15.6,2010,Escambia County,Florida
0500000US12035,12.2,2010,Flagler County,Florida
0500000US12053,17.5,2010,Hernando County,Florida
0500000US12055,13.1,2010,Highlands County,Florida
0500000US12057,12.4,2010,Hillsborough County,Florida
0500000US12061,17.9,2010,Indian River County,Florida
0500000US12069,10.4,2010,Lake County,Florida
0500000US12071,15.5,2010,Lee County,Florida
0500000US12073,9.1,2010,Leon County,Florida
0500000US12081,13.6,2010,Manatee County,Florida
0500000US12083,15.7,2010,Marion County,Florida
0500000US12085,13.2,2010,Martin County,Florida
0500000US12086,12.7,2010,Miami-Dade County,Florida
0500000US12087,7.1,2010,Monroe County,Florida
0500000US12089,7.4,2010,Nassau County,Florida
0500000US12091,10.9,2010,Okaloosa County,Florida
0500000US12095,12.0,2010,Orange County,Florida
0500000US12097,14.1,2010,Osceola County,Florida
0500000US12099,12.8,2010,Palm Beach County,Florida
0500000US12101,13.7,2010,Pasco County,Florida
0500000US12103,11.4,2010,Pinellas County,Florida
0500000US12105,13.6,2010,Polk County,Florida
0500000US12107,14.7,2010,Putnam County,Florida
0500000US12109,8.8,2010,St. Johns County,Florida
0500000US12111,14.0,2010,St. Lucie County,Florida
0500000US12113,14.7,2010,Santa Rosa County,Florida
0500000US12115,13.3,2010,Sarasota County,Florida
0500000US12117,11.4,2010,Seminole County,Florida
0500000US12119,17.1,2010,Sumter County,Florida
0500000US12127,12.5,2010,Volusia County,Florida
0500000US13013,13.7,2010,Barrow County,Georgia
0500000US13015,11.0,2010,Bartow County,Georgia
0500000US13021,10.3,2010,Bibb County,Georgia
0500000US13031,11.3,2010,Bulloch County,Georgia
0500000US13045,14.7,2010,Carroll County,Georgia
0500000US13051,6.7,2010,Chatham County,Georgia
0500000US13057,9.1,2010,Cherokee County,Georgia
0500000US13059,7.5,2010,Clarke County,Georgia
0500000US13063,17.7,2010,Clayton County,Georgia
0500000US13067,10.4,2010,Cobb County,Georgia
0500000US13073,7.2,2010,Columbia County,Georgia
0500000US13077,8.2,2010,Coweta County,Georgia
0500000US13089,15.8,2010,DeKalb County,Georgia
0500000US13095,16.6,2010,Dougherty County,Georgia
0500000US13097,10.9,2010,Douglas County,Georgia
0500000US13113,6.0,2010,Fayette County,Georgia
0500000US13115,11.2,2010,Floyd County,Georgia
0500000US13117,8.9,2010,Forsyth County,Georgia
0500000US13121,12.3,2010,Fulton County,Georgia
0500000US13127,12.4,2010,Glynn County,Georgia
0500000US13135,11.2,2010,Gwinnett County,Georgia
0500000US13139,10.1,2010,Hall County,Georgia
0500000US13151,13.1,2010,Henry County,Georgia
0500000US13153,12.3,2010,Houston County,Georgia
0500000US13185,9.5,2010,Lowndes County,Georgia
0500000US13215,9.8,2010,Muscogee County,Georgia
0500000US13217,13.9,2010,Newton County,Georgia
0500000US13223,10.1,2010,Paulding County,Georgia
0500000US13245,12.7,2010,Richmond County,Georgia
0500000US13247,15.7,2010,Rockdale County,Georgia
0500000US13285,14.5,2010,Troup County,Georgia
0500000US13295,13.0,2010,Walker County,Georgia
0500000US13297,8.4,2010,Walton County,Georgia
0500000US13313,10.4,2010,Whitfield County,Georgia
0500000US15001,12.5,2010,Hawaii County,Hawaii
0500000US15003,6.0,2010,Honolulu County,Hawaii
0500000US15007,6.4,2010,Kauai County,Hawaii
0500000US15009,12.6,2010,Maui County,Hawaii
0500000US16001,8.3,2010,Ada County,Idaho
0500000US16005,9.6,2010,Bannock County,Idaho
0500000US16019,6.5,2010,Bonneville County,Idaho
0500000US16027,12.0,2010,Canyon County,Idaho
0500000US16055,11.6,2010,Kootenai County,Idaho
0500000US16083,7.1,2010,Twin Falls County,Idaho
0500000US17001,8.4,2010,Adams County,Illinois
0500000US17019,6.5,2010,Champaign County,Illinois
0500000US17031,12.4,2010,Cook County,Illinois
0500000US17037,7.2,2010,DeKalb County,Illinois
0500000US17043,8.6,2010,DuPage County,Illinois
0500000US17089,10.6,2010,Kane County,Illinois
0500000US17091,11.1,2010,Kankakee County,Illinois
0500000US17093,8.9,2010,Kendall County,Illinois
0500000US17097,10.9,2010,Lake County,Illinois
0500000US17099,11.6,2010,LaSalle County,Illinois
0500000US17111,10.8,2010,McHenry County,Illinois
0500000US17113,6.0,2010,McLean County,Illinois
0500000US17115,12.3,2010,Macon County,Illinois
0500000US17119,7.5,2010,Madison County,Illinois
0500000US17143,9.6,2010,Peoria County,Illinois
0500000US17161,7.6,2010,Rock Island County,Illinois
0500000US17163,9.6,2010,St. Clair County,Illinois
0500000US17167,7.3,2010,Sangamon County,Illinois
0500000US17179,9.3,2010,Tazewell County,Illinois
0500000US17183,11.8,2010,Vermilion County,Illinois
0500000US17197,10.9,2010,Will County,Illinois
0500000US17199,8.6,2010,Williamson County,Illinois
0500000US17201,13.6,2010,Winnebago County,Illinois
0500000US18003,9.8,2010,Allen County,Indiana
0500000US18005,5.9,2010,Bartholomew County,Indiana
0500000US18019,10.1,2010,Clark County,Indiana
0500000US18035,14.2,2010,Delaware County,Indiana
0500000US18039,12.7,2010,Elkhart County,Indiana
0500000US18043,8.9,2010,Floyd County,Indiana
0500000US18053,12.7,2010,Grant County,Indiana
0500000US18057,5.1,2010,Hamilton County,Indiana
0500000US18059,7.2,2010,Hancock County,Indiana
0500000US18063,5.9,2010,Hendricks County,Indiana
0500000US18067,15.1,2010,Howard County,Indiana
0500000US18081,7.6,2010,Johnson County,Indiana
0500000US18085,9.3,2010,Kosciusko County,Indiana
0500000US18089,11.7,2010,Lake County,Indiana
0500000US18091,11.4,2010,LaPorte County,Indiana
0500000US18095,10.6,2010,Madison County,Indiana
0500000US18097,12.5,2010,Marion County,Indiana
0500000US18105,7.7,2010,Monroe County,Indiana
0500000US18109,11.4,2010,Morgan County,Indiana
0500000US18127,9.9,2010,Porter County,Indiana
0500000US18141,13.2,2010,St. Joseph County,Indiana
0500000US18157,8.5,2010,Tippecanoe County,Indiana
0500000US18163,6.8,2010,Vanderburgh County,Indiana
0500000US18167,6.1,2010,Vigo County,Indiana
0500000US18177,14.3,2010,Wayne County,Indiana
0500000US19013,6.2,2010,Black Hawk County,Iowa
0500000US19049,3.9,2010,Dallas County,Iowa
0500000US19061,4.7,2010,Dubuque County,Iowa
0500000US19103,4.8,2010,Johnson County,Iowa
0500000US19113,4.9,2010,Linn County,Iowa
0500000US19153,5.6,2010,Polk County,Iowa
0500000US19155,7.9,2010,Pottawattamie County,Iowa
0500000US19163,6.9,2010,Scott County,Iowa
0500000US19169,5.7,2010,Story County,Iowa
0500000US19193,6.0,2010,Woodbury County,Iowa
0500000US20015,8.9,2010,Butler County,Kansas
0500000US20045,5.8,2010,Douglas County,Kansas
0500000US20091,5.4,2010,Johnson County,Kansas
0500000US20103,6.4,2010,Leavenworth County,Kansas
0500000US20161,4.0,2010,Riley County,Kansas
0500000US20173,9.9,2010,Sedgwick County,Kansas
0500000US20177,9.3,2010,Shawnee County,Kansas
0500000US20209,12.9,2010,Wyandotte County,Kansas
0500000US21015,7.0,2010,Boone County,Kentucky
0500000US21029,9.6,2010,Bullitt County,Kentucky
0500000US21037,10.6,2010,Campbell County,Kentucky
0500000US21047,13.7,2010,Christian County,Kentucky
0500000US21059,6.7,2010,Daviess County,Kentucky
0500000US21067,10.2,2010,Fayette County,Kentucky
0500000US21093,7.7,2010,Hardin County,Kentucky
0500000US21111,10.8,2010,Jefferson County,Kentucky
0500000US21117,9.1,2010,Kenton County,Kentucky
0500000US21145,9.4,2010,McCracken County,Kentucky
0500000US21151,7.9,2010,Madison County,Kentucky
0500000US21195,9.9,2010,Pike County,Kentucky
0500000US21227,11.1,2010,Warren County,Kentucky
0500000US22005,7.1,2010,Ascension Parish,Louisiana
0500000US22015,7.8,2010,Bossier Parish,Louisiana
0500000US22017,8.1,2010,Caddo Parish,Louisiana
0500000US22019,8.6,2010,Calcasieu Parish,Louisiana
0500000US22033,8.4,2010,East Baton Rouge Parish,Louisiana
0500000US22045,9.4,2010,Iberia Parish,Louisiana
0500000US22051,8.4,2010,Jefferson Parish,Louisiana
0500000US22055,5.6,2010,Lafayette Parish,Louisiana
0500000US22057,6.3,2010,Lafourche Parish,Louisiana
0500000US22063,6.6,2010,Livingston Parish,Louisiana
0500000US22071,13.9,2010,Orleans Parish,Louisiana
0500000US22073,7.5,2010,Ouachita Parish,Louisiana
0500000US22079,7.0,2010,Rapides Parish,Louisiana
0500000US22097,7.7,2010,St. Landry Parish,Louisiana
0500000US22103,8.2,2010,St. Tammany Parish,Louisiana
0500000US22105,15.4,2010,Tangipahoa Parish,Louisiana
0500000US22109,9.8,2010,Terrebonne Parish,Louisiana
0500000US23001,9.3,2010,Androscoggin County,Maine
0500000US23003,6.2,2010,Aroostook County,Maine
0500000US23005,6.1,2010,Cumberland County,Maine
0500000US23011,7.5,2010,Kennebec County,Maine
0500000US23019,7.9,2010,Penobscot County,Maine
0500000US23031,7.4,2010,York County,Maine
0500000US24001,7.9,2010,Allegany County,Maryland
0500000US24003,7.3,2010,Anne Arundel County,Maryland
0500000US24005,7.7,2010,Baltimore County,Maryland
0500000US24009,7.3,2010,Calvert County,Maryland
0500000US24013,3.9,2010,Carroll County,Maryland
0500000US24015,7.1,2010,Cecil County,Maryland
0500000US24017,7.4,2010,Charles County,Maryland
0500000US24021,6.1,2010,Frederick County,Maryland
0500000US24025,7.9,2010,Harford County,Maryland
0500000US24027,4.4,2010,Howard County,Maryland
0500000US24031,6.6,2010,Montgomery County,Maryland
0500000US24033,9.4,2010,Prince George's County,Maryland
0500000US24037,4.8,2010,St. Mary's County,Maryland
0500000US24043,9.9,2010,Washington County,Maryland
0500000US24045,8.4,2010,Wicomico County,Maryland
0500000US24510,13.6,2010,Baltimore city,Maryland
0500000US25001,10.1,2010,Barnstable County,Massachusetts
0500000US25003,7.3,2010,Berkshire County,Massachusetts
0500000US25005,11.7,2010,Bristol County,Massachusetts
0500000US25009,8.8,2010,Essex County,Massachusetts
0500000US25011,8.3,2010,Franklin County,Massachusetts
0500000US25013,11.0,2010,Hampden County,Massachusetts
0500000US25015,6.7,2010,Hampshire County,Massachusetts
0500000US25017,7.5,2010,Middlesex County,Massachusetts
0500000US25021,8.0,2010,Norfolk County,Massachusetts
0500000US25023,10.1,2010,Plymouth County,Massachusetts
0500000US25025,12.2,2010,Suffolk County,Massachusetts
0500000US25027,10.5,2010,Worcester County,Massachusetts
0500000US26005,10.2,2010,Allegan County,Michigan
0500000US26017,9.5,2010,Bay County,Michigan
0500000US26021,13.2,2010,Berrien County,Michigan
0500000US26025,14.0,2010,Calhoun County,Michigan
0500000US26037,10.0,2010,Clinton County,Michigan
0500000US26045,9.6,2010,Eaton County,Michigan
0500000US26049,19.9,2010,Genesee County,Michigan
0500000US26055,10.4,2010,Grand Traverse County,Michigan
0500000US26065,11.2,2010,Ingham County,Michigan
0500000US26073,9.9,2010,Isabella County,Michigan
0500000US26075,15.0,2010,Jackson County,Michigan
0500000US26077,11.4,2010,Kalamazoo County,Michigan
0500000US26081,10.5,2010,Kent County,Michigan
0500000US26087,14.5,2010,Lapeer County,Michigan
0500000US26091,13.9,2010,Lenawee County,Michigan
0500000US26093,10.7,2010,Livingston County,Michigan
0500000US26099,14.7,2010,Macomb County,Michigan
0500000US26103,7.6,2010,Marquette County,Michigan
0500000US26111,10.8,2010,Midland County,Michigan
0500000US26115,12.3,2010,Monroe County,Michigan
0500000US26121,17.6,2010,Muskegon County,Michigan
0500000US26125,12.0,2010,Oakland County,Michigan
0500000US26139,9.8,2010,Ottawa County,Michigan
0500000US26145,13.9,2010,Saginaw County,Michigan
0500000US26147,16.9,2010,St. Clair County,Michigan
0500000US26155,9.9,2010,Shiawassee County,Michigan
0500000US26159,13.0,2010,Van Buren County,Michigan
0500000US26161,8.7,2010,Washtenaw County,Michigan
0500000US26163,20.3,2010,Wayne County,Michigan
0500000US27003,8.4,2010,Anoka County,Minnesota
0500000US27019,7.1,2010,Carver County,Minnesota
0500000US27037,7.3,2010,Dakota County,Minnesota
0500000US27053,8.8,2010,Hennepin County,Minnesota
0500000US27109,4.3,2010,Olmsted County,Minnesota
0500000US27123,8.4,2010,Ramsey County,Minnesota
0500000US27137,9.2,2010,St. Louis County,Minnesota
0500000US27139,6.2,2010,Scott County,Minnesota
0500000US27141,8.9,2010,Sherburne County,Minnesota
0500000US27145,8.9,2010,Stearns County,Minnesota
0500000US27163,5.8,2010,Washington County,Minnesota
0500000US27171,6.0,2010,Wright County,Minnesota
0500000US28033,8.2,2010,DeSoto County,Mississippi
0500000US28035,11.3,2010,Forrest County,Mississippi
0500000US28047,10.1,2010,Harrison County,Mississippi
0500000US28049,10.8,2010,Hinds County,Mississippi
0500000US28059,12.6,2010,Jackson County,Mississippi
0500000US28067,7.8,2010,Jones County,Mississippi
0500000US28075,12.3,2010,Lauderdale County,Mississippi
0500000US28081,3.7,2010,Lee County,Mississippi
0500000US28089,5.6,2010,Madison County,Mississippi
