Geography,Total Under 5 years,Total 5 to 9 years,Total 10 to 14 years,Total 15 to 29 years,Total 20 to 24 years,Total 25 to 29 years,Total 30 to 34 years,Total 35 to 39 years,Total 40 to 44 years,Total 45 to 49 years,Total 50 to 54 years,Total 55 to 59 years,Total 60 to 64 years,Total 65 to 69 years,Total 70 to 74 years,Total 75 to 79 years,Total 80 to 84 years,Total 85 years and over,Year,RegionName,State
0500000US12089,4.7,5.3,6.1,5.7,4.2,6.2,5.3,4.4,7.8,6.2,6.8,7.2,8.6,7.1,6.7,3.8,1.3,2.7,2016,Nassau County,Florida
0500000US12091,6.7,5.6,6.2,5.7,7.4,8.0,7.4,6.2,5.3,5.8,6.6,7.0,6.1,4.9,4.0,3.3,2.0,1.5,2016,Okaloosa County,Florida
0500000US12095,6.3,6.1,6.3,6.7,8.0,9.0,7.8,7.5,6.5,6.8,6.7,6.0,5.1,3.9,2.8,1.9,1.2,1.3,2016,Orange County,Florida
0500000US12097,6.9,6.4,6.9,7.4,6.6,7.1,7.9,6.8,6.8,6.4,6.7,6.3,4.6,4.7,3.3,2.1,1.5,1.5,2016,Osceola County,Florida
0500000US12099,5.2,5.3,5.4,5.6,5.4,6.1,5.8,5.6,5.8,6.4,6.9,6.9,6.2,6.1,5.3,4.4,3.3,4.1,2016,Palm Beach County,Florida
0500000US12101,5.2,5.4,6.0,5.7,4.9,5.3,5.5,5.5,6.5,6.7,7.0,6.8,6.5,6.9,5.9,4.3,3.2,2.5,2016,Pasco County,Florida
0500000US12103,4.5,4.3,4.8,4.7,5.0,6.1,5.8,5.6,5.2,6.5,7.7,7.8,8.1,7.3,5.5,4.5,2.8,3.7,2016,Pinellas County,Florida
0500000US12105,5.9,6.6,6.1,6.3,5.9,6.7,6.1,6.2,5.4,6.1,6.3,6.3,6.1,6.6,5.0,3.8,2.6,2.1,2016,Polk County,Florida
0500000US12107,4.8,6.1,6.7,5.5,6.2,5.1,4.9,4.6,5.7,5.3,7.6,7.9,7.7,5.7,6.6,4.1,3.0,2.5,2016,Putnam County,Florida
0500000US12109,4.8,5.5,7.6,6.4,5.0,5.2,5.2,6.3,6.4,7.5,7.1,7.2,7.0,7.3,4.5,3.1,1.8,2.2,2016,St. Johns County,Florida
0500000US12111,5.1,5.7,5.8,6.0,6.1,4.9,5.0,5.7,5.5,6.4,6.4,7.4,6.5,6.7,6.0,4.4,2.9,3.5,2016,St. Lucie County,Florida
0500000US12113,6.0,5.6,6.8,6.4,5.0,6.6,7.1,6.3,6.5,7.1,8.2,7.9,5.7,5.9,3.6,2.7,1.6,1.4,2016,Santa Rosa County,Florida
0500000US12115,3.4,3.9,4.7,4.5,3.9,4.2,4.0,4.6,4.0,5.3,6.6,7.5,8.1,10.1,8.3,6.7,4.6,5.6,2016,Sarasota County,Florida
0500000US12117,5.2,6.3,5.6,6.3,6.2,7.6,6.9,7.0,6.4,7.2,7.1,6.5,6.5,5.2,3.7,2.4,2.0,1.8,2016,Seminole County,Florida
0500000US12119,1.7,1.3,2.7,3.1,3.5,2.1,2.9,2.7,3.2,2.2,3.8,7.5,7.2,18.1,16.6,11.1,6.9,3.6,2016,Sumter County,Florida
0500000US12127,4.6,5.2,4.6,5.7,5.9,6.1,5.2,4.9,5.5,5.9,7.0,7.8,7.5,8.2,5.3,4.4,3.3,2.9,2016,Volusia County,Florida
0500000US12131,4.7,3.0,7.7,6.3,5.8,4.8,6.0,5.5,6.3,6.2,7.7,8.5,7.8,7.5,5.3,1.9,2.8,2.2,2016,Walton County,Florida
0500000US13013,6.3,8.1,8.0,6.5,5.4,7.7,7.1,7.5,7.2,6.7,6.7,6.5,4.7,4.3,3.5,2.1,0.8,0.9,2016,Barrow County,Georgia
0500000US13015,6.5,8.1,6.6,5.8,5.7,7.1,6.6,7.5,6.4,7.1,6.8,7.1,5.4,4.6,3.8,2.5,1.3,1.0,2016,Bartow County,Georgia
0500000US13021,7.1,6.8,6.9,7.2,7.2,7.6,6.2,4.8,6.6,5.9,6.4,6.2,6.6,5.2,3.5,2.2,1.9,1.9,2016,Bibb County,Georgia
0500000US13031,5.8,5.0,5.7,14.9,13.6,7.8,5.3,5.5,5.7,5.0,5.1,5.2,4.4,3.5,2.9,1.9,1.6,1.1,2016,Bulloch County,Georgia
0500000US13045,5.9,5.8,7.7,9.4,8.8,7.0,6.0,6.2,6.5,5.6,6.4,5.7,6.2,4.6,3.5,1.7,1.7,1.4,2016,Carroll County,Georgia
0500000US13047,6.1,5.5,7.0,5.8,5.9,6.6,6.0,7.2,6.4,7.0,6.6,6.6,6.2,6.7,3.8,3.6,1.9,1.1,2016,Catoosa County,Georgia
0500000US13051,6.6,6.4,5.6,6.7,7.8,8.8,7.5,7.0,5.4,5.8,6.0,6.5,5.3,5.4,3.2,2.5,1.4,1.9,2016,Chatham County,Georgia
0500000US13057,6.0,7.0,7.7,6.8,5.5,5.5,6.1,7.2,7.3,8.2,7.4,6.3,5.9,4.9,3.7,2.1,1.2,1.1,2016,Cherokee County,Georgia
0500000US13059,6.3,4.8,4.2,10.4,19.3,8.9,8.2,5.8,3.9,4.4,4.9,4.4,4.4,4.0,2.2,2.1,0.9,0.8,2016,Clarke County,Georgia
0500000US13063,8.1,8.1,7.7,7.2,7.1,7.9,7.3,6.5,7.0,6.9,6.4,5.4,5.3,3.7,2.5,1.4,0.7,0.7,2016,Clayton County,Georgia
0500000US13067,6.4,6.9,6.7,6.8,6.5,7.3,7.1,7.5,6.8,7.4,7.1,6.6,5.3,4.5,2.8,1.8,1.3,1.1,2016,Cobb County,Georgia
0500000US13073,6.5,7.5,7.0,7.0,6.2,7.1,6.6,7.6,6.8,6.2,7.0,5.0,6.8,4.5,3.2,2.3,1.0,1.6,2016,Columbia County,Georgia
0500000US13077,6.3,6.5,8.1,6.8,5.7,6.2,6.3,6.3,7.1,7.5,7.6,7.0,5.9,4.8,3.0,2.8,1.1,0.9,2016,Coweta County,Georgia
0500000US13089,7.2,6.8,6.1,5.7,6.6,8.6,8.2,7.9,6.5,6.9,6.6,6.2,5.5,4.3,2.7,1.8,1.2,1.1,2016,DeKalb County,Georgia
0500000US13095,6.7,5.3,8.7,6.9,8.8,7.1,6.3,7.1,5.4,5.0,5.6,6.4,6.4,5.3,3.1,2.3,2.2,1.5,2016,Dougherty County,Georgia
0500000US13097,6.1,7.8,7.6,7.0,7.0,6.1,6.7,6.0,7.3,8.3,7.4,5.9,5.6,5.4,2.5,1.8,0.9,0.5,2016,Douglas County,Georgia
0500000US13113,4.4,5.8,8.0,8.1,5.3,4.5,4.9,5.6,5.9,6.9,8.5,8.7,6.0,7.0,4.0,2.6,1.8,2.0,2016,Fayette County,Georgia
0500000US13115,5.5,5.3,7.7,8.1,7.4,6.7,5.4,5.4,7.4,6.0,6.7,7.2,5.2,4.7,4.6,3.0,2.2,1.5,2016,Floyd County,Georgia
0500000US13117,6.1,7.7,9.1,7.3,5.1,3.7,5.6,7.4,8.9,9.2,7.6,5.8,4.5,4.5,3.1,2.1,1.3,1.2,2016,Forsyth County,Georgia
0500000US13121,6.2,6.3,6.3,6.7,7.3,8.5,8.0,7.4,7.1,7.3,6.8,6.3,4.8,4.2,2.6,1.8,1.2,1.3,2016,Fulton County,Georgia
0500000US13127,5.8,7.6,5.9,6.2,5.7,6.4,6.4,4.4,5.6,6.5,7.8,8.1,5.6,5.1,5.8,3.6,1.7,1.8,2016,Glynn County,Georgia
0500000US13135,6.7,7.3,8.5,7.5,6.6,6.4,6.7,7.2,7.6,7.7,7.3,6.3,4.8,3.9,2.1,1.6,0.9,0.8,2016,Gwinnett County,Georgia
0500000US13139,6.7,7.3,7.5,7.2,6.5,6.4,6.1,7.1,6.0,7.1,6.6,5.5,5.6,4.7,4.1,2.8,1.7,1.1,2016,Hall County,Georgia
0500000US13151,5.7,7.1,8.2,8.0,6.2,6.4,6.4,6.8,6.9,7.8,7.9,6.3,5.5,4.2,2.8,1.9,0.9,0.9,2016,Henry County,Georgia
0500000US13153,6.8,7.6,7.0,6.6,5.7,7.8,7.4,7.7,5.9,6.3,6.7,6.1,5.7,4.4,2.9,2.1,1.7,1.5,2016,Houston County,Georgia
0500000US13179,9.8,6.2,8.6,6.2,12.8,10.9,7.0,6.0,5.6,4.6,5.0,4.3,4.7,2.6,2.7,1.8,0.7,0.7,2016,Liberty County,Georgia
0500000US13185,6.9,7.3,5.9,7.0,14.0,8.0,7.3,5.6,5.7,4.8,5.7,5.4,4.5,4.0,3.1,1.6,1.5,1.7,2016,Lowndes County,Georgia
0500000US13215,7.4,6.6,6.9,7.3,7.1,8.4,8.0,6.7,5.8,5.7,5.8,6.3,5.3,3.9,3.4,2.3,1.6,1.6,2016,Muscogee County,Georgia
0500000US13217,6.9,7.7,7.5,8.7,6.5,5.0,5.8,6.9,6.6,7.1,7.0,6.9,5.0,4.6,3.1,1.2,1.5,2.0,2016,Newton County,Georgia
0500000US13223,6.4,7.1,8.6,7.4,7.2,5.3,6.2,7.5,7.7,8.9,6.9,5.4,4.6,4.1,2.9,2.0,1.1,0.7,2016,Paulding County,Georgia
0500000US13245,6.8,7.1,5.6,6.8,8.3,9.2,7.3,5.7,5.7,5.2,6.2,6.0,6.5,4.6,3.5,2.2,1.8,1.3,2016,Richmond County,Georgia
0500000US13247,5.6,7.5,7.0,8.0,6.2,5.8,4.7,6.6,6.7,7.6,7.6,5.5,7.6,5.2,4.0,1.9,1.3,1.3,2016,Rockdale County,Georgia
0500000US13285,6.6,7.1,7.3,6.7,7.5,6.5,6.6,6.5,5.7,6.6,6.5,7.4,5.1,5.2,3.7,2.7,1.1,1.4,2016,Troup County,Georgia
0500000US13295,6.4,6.1,6.0,6.9,4.4,5.6,6.6,7.3,5.6,6.6,7.4,7.5,6.2,4.6,5.8,3.7,1.6,1.8,2016,Walker County,Georgia
0500000US13297,5.9,7.0,7.0,8.7,7.0,5.4,5.2,5.2,7.6,7.3,6.7,6.9,5.1,5.4,4.1,2.4,2.1,1.0,2016,Walton County,Georgia
0500000US13313,6.5,7.9,7.7,7.9,7.2,6.4,6.4,6.4,6.5,6.1,6.9,5.6,5.2,4.3,3.8,1.9,1.5,1.9,2016,Whitfield County,Georgia
0500000US15001,6.1,6.6,5.5,5.3,6.1,5.7,6.0,5.5,6.3,5.7,6.2,7.0,8.8,8.1,4.0,2.5,2.1,2.5,2016,Hawaii County,Hawaii
0500000US15003,6.5,5.7,5.9,5.4,7.6,8.1,7.4,6.6,5.9,6.1,6.2,6.1,5.9,5.3,3.7,2.7,2.1,2.8,2016,Honolulu County,Hawaii
0500000US15007,6.3,7.6,5.6,5.4,5.0,5.1,5.6,5.8,7.5,5.9,6.7,7.0,7.6,8.0,3.7,3.1,1.8,2.2,2016,Kauai County,Hawaii
0500000US15009,6.0,6.6,6.0,5.9,5.0,5.9,6.7,6.5,6.8,6.7,6.9,7.5,6.8,6.6,3.7,2.7,1.3,2.2,2016,Maui County,Hawaii
0500000US16001,6.0,7.2,6.9,6.6,6.2,7.1,7.2,7.3,6.2,6.8,6.6,6.0,5.9,5.3,3.3,2.0,1.7,1.5,2016,Ada County,Idaho
0500000US16005,7.5,7.1,7.4,7.8,7.0,7.3,6.9,7.2,5.8,5.3,5.1,5.3,6.9,5.6,2.8,2.0,1.2,1.8,2016,Bannock County,Idaho
0500000US16019,8.3,9.3,8.5,7.3,5.8,6.8,7.4,7.8,4.4,5.0,5.4,4.6,5.9,5.2,2.8,2.1,1.3,2.0,2016,Bonneville County,Idaho
0500000US16027,7.8,8.7,7.9,7.9,6.6,6.9,6.4,7.4,5.0,6.1,5.3,5.7,5.0,4.2,3.9,2.4,1.4,1.3,2016,Canyon County,Idaho
0500000US16055,6.2,6.7,6.1,6.2,6.3,6.2,6.4,6.5,5.6,5.8,6.3,6.5,7.3,6.4,4.5,2.7,2.5,1.9,2016,Kootenai County,Idaho
0500000US16083,7.6,8.2,7.6,6.1,7.0,6.7,7.1,5.3,6.9,5.9,5.5,6.7,4.4,4.3,3.9,3.0,1.6,2.2,2016,Twin Falls County,Idaho
0500000US17001,5.9,6.3,6.7,5.8,5.6,5.9,6.0,5.3,6.4,6.0,7.0,8.1,5.8,5.1,5.2,3.5,2.4,3.1,2016,Adams County,Illinois
0500000US17019,5.5,5.6,4.7,10.2,16.2,7.9,7.1,5.8,4.9,5.0,4.7,5.1,5.5,4.0,2.4,1.9,1.4,2.1,2016,Champaign County,Illinois
0500000US17031,6.3,6.1,6.2,6.1,6.8,8.4,7.9,7.0,6.5,6.4,6.4,6.4,5.9,4.5,3.3,2.3,1.7,1.8,2016,Cook County,Illinois
0500000US17037,5.3,6.0,6.7,9.6,14.2,7.2,6.1,4.9,6.7,5.1,5.6,6.8,4.3,3.7,2.8,1.1,2.1,1.8,2016,DeKalb County,Illinois
0500000US17043,5.9,6.7,6.3,6.6,6.4,6.1,6.5,6.7,6.1,7.0,7.4,7.5,6.5,5.0,3.5,2.1,1.8,2.0,2016,DuPage County,Illinois
0500000US17089,6.5,6.8,8.2,7.4,6.4,5.7,6.2,6.5,7.2,7.3,7.1,6.0,6.2,4.2,3.4,2.0,1.4,1.6,2016,Kane County,Illinois
0500000US17091,5.9,6.5,7.1,7.1,7.6,5.9,5.8,6.3,5.3,6.0,7.6,8.0,5.3,5.7,3.1,2.7,2.0,2.2,2016,Kankakee County,Illinois
0500000US17093,6.8,7.1,9.7,7.8,5.6,4.8,7.8,8.6,7.8,7.8,6.7,5.2,4.1,2.7,3.2,2.7,0.6,1.0,2016,Kendall County,Illinois
0500000US17097,5.8,6.7,7.5,7.9,7.3,5.3,5.6,5.7,7.0,7.1,7.6,7.2,6.1,4.8,3.0,2.1,1.4,1.7,2016,Lake County,Illinois
0500000US17099,5.3,6.4,5.5,6.8,6.1,5.9,6.1,5.1,6.0,6.4,7.3,7.3,7.7,5.0,4.8,3.2,2.4,2.9,2016,LaSalle County,Illinois
0500000US17111,5.4,6.6,7.6,7.1,6.2,5.0,5.9,6.7,6.1,7.9,8.4,7.6,6.7,5.0,3.2,2.0,0.9,1.8,2016,McHenry County,Illinois
0500000US17113,5.6,6.5,5.7,8.9,12.0,7.3,6.4,6.5,5.5,5.8,6.3,5.7,5.8,4.3,2.6,2.0,1.5,1.7,2016,McLean County,Illinois
0500000US17115,6.1,6.2,6.0,7.0,6.2,5.7,5.6,5.0,5.8,5.9,7.0,7.5,7.1,5.9,4.7,3.5,2.0,2.8,2016,Macon County,Illinois
0500000US17119,5.7,6.0,6.2,6.5,5.6,7.2,6.5,5.8,6.4,6.5,7.2,7.0,7.2,4.8,4.2,2.5,2.0,2.7,2016,Madison County,Illinois
0500000US17143,7.0,7.1,6.1,6.7,6.3,6.9,6.3,7.0,6.0,5.9,6.0,6.4,6.6,5.8,3.5,2.4,2.0,1.9,2016,Peoria County,Illinois
0500000US17161,6.3,6.2,6.5,6.0,5.9,6.7,6.8,6.5,5.5,5.4,6.2,7.0,6.7,6.5,3.3,3.7,2.2,2.6,2016,Rock Island County,Illinois
0500000US17163,6.4,6.8,6.5,6.0,6.4,6.8,6.4,6.4,6.0,6.5,7.2,7.3,6.5,4.8,3.6,2.0,2.0,2.3,2016,St. Clair County,Illinois
0500000US17167,5.7,6.9,6.1,6.3,6.2,6.1,6.2,6.4,6.2,6.4,6.9,7.5,6.5,5.5,4.2,2.5,2.0,2.4,2016,Sangamon County,Illinois
0500000US17179,5.7,6.6,6.2,6.1,5.0,5.9,6.5,6.1,6.8,6.3,6.7,7.3,6.7,5.8,4.2,2.4,2.4,3.2,2016,Tazewell County,Illinois
0500000US17183,6.6,6.4,6.7,6.5,6.2,5.5,6.2,5.3,6.3,5.9,6.6,7.6,5.9,5.9,4.4,3.2,2.4,2.4,2016,Vermilion County,Illinois
0500000US17197,5.9,6.9,7.9,7.7,6.7,5.5,5.9,6.1,7.7,7.8,7.6,6.7,5.5,4.3,3.2,2.0,1.5,1.2,2016,Will County,Illinois
0500000US17199,6.7,4.3,7.2,5.7,5.8,6.8,6.3,5.2,7.8,6.0,6.4,6.4,7.2,5.5,5.2,3.2,2.0,2.3,2016,Williamson County,Illinois
0500000US17201,6.1,6.5,6.6,6.5,6.1,6.4,6.0,6.0,6.1,6.4,7.0,6.6,7.1,5.2,4.5,2.9,2.0,2.1,2016,Winnebago County,Illinois
0500000US18003,7.1,7.2,7.3,6.9,6.8,7.1,6.5,6.5,5.8,6.3,6.3,6.1,6.4,4.8,3.3,1.9,1.8,1.8,2016,Allen County,Indiana
0500000US18005,6.9,7.3,6.1,6.0,6.8,7.8,6.1,6.0,6.4,6.0,6.7,6.6,6.0,5.2,3.7,2.7,2.0,1.8,2016,Bartholomew County,Indiana
0500000US18019,6.1,7.0,6.2,5.8,6.2,7.2,6.8,6.4,6.7,6.5,6.9,6.1,7.2,5.6,3.7,2.1,1.7,1.9,2016,Clark County,Indiana
0500000US18035,5.1,4.5,5.2,9.0,15.0,6.0,5.1,4.2,5.5,5.9,6.0,5.7,6.3,5.4,4.1,3.3,1.7,2.1,2016,Delaware County,Indiana
0500000US18039,7.6,7.4,7.9,7.2,6.1,6.7,5.8,6.1,7.0,6.0,6.1,6.1,5.9,4.9,3.0,2.3,1.3,2.4,2016,Elkhart County,Indiana
0500000US18043,5.7,6.2,6.4,6.5,6.6,5.9,6.6,5.3,6.9,6.7,7.4,7.7,6.5,4.7,4.7,3.1,1.1,2.0,2016,Floyd County,Indiana
0500000US18053,5.3,6.4,5.6,7.5,9.2,5.5,4.7,6.0,4.5,5.8,7.2,7.5,6.2,6.1,4.6,3.0,2.8,2.1,2016,Grant County,Indiana
0500000US18057,6.9,7.4,8.6,7.0,4.9,5.5,6.8,7.5,7.4,8.0,7.2,6.0,5.1,4.6,2.4,1.6,1.4,1.5,2016,Hamilton County,Indiana
0500000US18059,5.4,7.1,6.5,5.9,7.0,5.4,6.1,6.6,6.1,7.1,7.8,6.4,6.9,5.2,4.2,2.7,1.8,1.6,2016,Hancock County,Indiana
0500000US18063,6.3,6.5,7.6,7.1,6.0,6.0,7.3,7.4,6.2,6.9,7.3,7.2,5.2,4.5,3.2,2.0,1.5,1.6,2016,Hendricks County,Indiana
0500000US18067,5.4,5.6,7.4,6.4,5.9,6.0,5.8,6.2,4.7,7.0,7.0,7.2,6.3,6.0,5.1,2.7,1.9,3.4,2016,Howard County,Indiana
0500000US18081,6.8,8.5,5.8,6.7,6.3,6.6,6.2,6.5,7.3,6.7,6.6,5.8,5.9,4.2,4.2,3.0,1.7,1.1,2016,Johnson County,Indiana
0500000US18085,6.4,6.5,7.1,6.6,6.5,6.0,6.9,5.8,5.5,6.0,7.1,7.0,6.6,5.4,3.8,2.7,2.0,2.0,2016,Kosciusko County,Indiana
0500000US18089,6.2,6.9,6.5,6.8,6.4,6.1,6.2,6.8,5.9,6.3,6.7,7.6,6.3,5.4,3.4,2.6,2.0,2.0,2016,Lake County,Indiana
0500000US18091,5.7,5.8,6.9,5.6,6.4,6.1,6.4,6.5,6.5,6.6,6.8,7.7,6.4,6.4,3.5,3.2,2.1,1.4,2016,LaPorte County,Indiana
0500000US18095,5.7,5.8,6.5,6.9,5.7,7.0,6.0,6.0,5.7,7.1,6.9,6.2,6.9,5.8,4.4,2.5,2.9,2.1,2016,Madison County,Indiana
0500000US18097,7.4,7.2,6.5,6.2,7.1,8.9,7.7,6.9,5.8,6.0,6.4,6.4,5.6,4.5,2.5,2.0,1.4,1.4,2016,Marion County,Indiana
0500000US18105,4.4,4.2,4.3,11.4,19.3,8.6,6.0,5.1,4.6,4.5,4.9,5.1,5.7,3.7,3.0,1.9,1.8,1.5,2016,Monroe County,Indiana
0500000US18109,5.2,5.9,6.8,6.7,6.1,5.6,5.2,5.9,5.8,8.0,7.6,7.6,7.7,5.5,4.3,2.8,1.6,1.7,2016,Morgan County,Indiana
0500000US18127,5.4,6.6,6.2,7.0,6.8,5.7,6.2,7.6,5.6,6.8,6.5,6.5,7.3,6.0,3.7,2.5,2.0,1.6,2016,Porter County,Indiana
0500000US18141,6.5,6.1,7.2,7.8,7.7,6.5,6.1,6.0,6.3,6.1,6.1,6.1,6.9,5.4,2.9,2.1,1.7,2.7,2016,St. Joseph County,Indiana
0500000US18157,6.4,6.5,5.0,9.5,17.7,7.7,6.1,5.7,4.8,5.0,5.1,5.2,4.7,3.7,2.5,1.8,1.2,1.5,2016,Tippecanoe County,Indiana
0500000US18163,5.9,6.1,6.2,6.7,7.0,7.7,6.8,6.1,5.2,6.0,6.4,7.0,7.0,5.4,3.4,2.9,1.7,2.5,2016,Vanderburgh County,Indiana
0500000US18167,5.7,6.6,5.1,7.3,11.1,7.0,6.1,7.0,4.7,5.7,5.9,6.1,5.9,5.6,3.7,2.8,1.7,2.0,2016,Vigo County,Indiana
0500000US18177,5.8,6.9,5.3,6.7,6.3,6.0,5.9,6.7,4.7,6.4,6.6,7.1,6.8,5.9,4.5,4.2,1.5,2.8,2016,Wayne County,Indiana
0500000US19013,6.3,6.9,5.2,6.9,11.8,6.7,6.0,6.1,4.8,5.6,5.5,6.6,6.2,5.3,3.1,3.0,1.3,2.8,2016,Black Hawk County,Iowa
0500000US19049,7.8,8.9,7.5,5.6,5.2,6.6,8.1,8.6,6.9,7.0,6.0,4.9,5.1,4.2,2.5,1.9,1.6,1.4,2016,Dallas County,Iowa
0500000US19061,6.4,6.4,6.1,7.7,6.4,6.5,6.3,6.2,4.7,5.8,6.8,7.0,6.7,5.3,3.8,3.3,2.2,2.4,2016,Dubuque County,Iowa
0500000US19103,5.9,5.5,5.7,9.8,13.9,9.2,7.8,6.3,5.5,5.1,4.9,6.0,4.2,3.8,2.5,1.4,1.0,1.7,2016,Johnson County,Iowa
0500000US19113,6.5,6.6,6.5,6.4,6.5,6.8,7.1,6.5,6.3,6.6,6.6,6.6,6.2,5.1,3.3,2.6,1.9,2.2,2016,Linn County,Iowa
0500000US19153,7.3,7.1,6.8,6.6,6.2,7.7,7.9,7.5,6.0,6.5,6.4,5.8,6.0,4.5,2.8,2.1,1.3,1.6,2016,Polk County,Iowa
0500000US19155,6.0,6.3,7.1,6.7,7.0,5.8,5.9,6.1,5.4,6.0,7.3,7.7,6.2,5.8,3.7,2.8,1.9,2.4,2016,Pottawattamie County,Iowa
0500000US19163,6.4,6.8,7.1,6.4,5.8,6.2,7.0,7.1,6.1,6.3,6.4,6.8,6.4,5.7,3.2,2.7,1.8,2.0,2016,Scott County,Iowa
0500000US19169,4.5,4.0,4.5,13.1,20.6,8.6,5.2,4.8,4.3,5.1,4.5,5.3,3.9,3.6,2.7,1.8,1.5,1.9,2016,Story County,Iowa
0500000US19193,7.4,6.8,7.7,7.2,7.3,6.5,7.0,6.2,5.7,5.6,6.1,6.0,5.8,5.2,3.4,3.1,1.5,1.5,2016,Woodbury County,Iowa
0500000US20015,5.9,6.5,7.8,7.8,6.2,5.7,6.0,5.9,6.8,6.3,6.9,7.8,5.9,5.9,2.1,2.4,1.9,2.1,2016,Butler County,Kansas
0500000US20045,5.6,4.8,4.8,12.0,14.9,8.0,7.0,6.6,4.5,5.0,5.3,5.2,5.1,4.2,2.7,2.1,0.9,1.3,2016,Douglas County,Kansas
0500000US20091,6.4,7.1,7.1,6.5,5.7,6.3,7.2,7.1,6.8,6.8,6.9,6.5,6.0,5.1,3.1,2.1,1.5,1.9,2016,Johnson County,Kansas
0500000US20103,6.2,6.6,6.9,6.1,7.0,5.8,8.0,8.3,7.0,5.9,6.5,7.7,4.7,4.6,3.3,3.0,1.4,1.0,2016,Leavenworth County,Kansas
0500000US20161,6.6,5.0,2.8,10.3,24.9,10.3,7.7,5.3,3.3,4.3,3.7,3.8,3.6,2.5,2.2,2.3,0.3,1.2,2016,Riley County,Kansas
0500000US20173,7.3,7.8,6.8,6.7,7.0,7.2,7.1,6.2,5.9,5.8,6.2,6.6,6.0,4.9,3.1,2.0,1.6,1.9,2016,Sedgwick County,Kansas
0500000US20177,6.6,7.3,6.2,6.0,6.4,6.1,6.5,6.5,5.2,5.8,6.4,7.2,6.7,5.2,4.3,2.7,2.3,2.7,2016,Shawnee County,Kansas
0500000US20209,8.3,7.2,8.5,6.5,6.4,7.2,7.5,7.5,5.7,5.6,6.2,6.4,5.5,4.1,2.7,1.9,1.4,1.3,2016,Wyandotte County,Kansas
0500000US21015,6.8,7.3,7.6,7.7,6.5,6.3,6.0,5.8,7.7,7.5,6.9,5.8,6.0,4.3,3.6,2.2,1.2,0.9,2016,Boone County,Kentucky
0500000US21029,5.3,7.0,6.4,6.3,6.7,6.3,6.0,6.2,6.8,7.3,7.9,6.8,6.6,5.0,4.5,2.4,1.1,1.5,2016,Bullitt County,Kentucky
0500000US21037,5.7,6.7,5.1,7.1,7.3,7.7,6.6,6.8,5.4,6.3,6.9,7.2,6.8,5.2,3.2,2.5,2.0,1.6,2016,Campbell County,Kentucky
0500000US21047,9.6,7.0,7.3,6.2,12.5,9.8,7.0,4.3,6.0,4.6,4.9,4.8,5.0,2.7,3.2,2.4,1.6,1.1,2016,Christian County,Kentucky
0500000US21059,7.2,6.3,6.5,6.8,6.2,6.4,6.3,5.3,6.6,6.0,6.7,7.2,5.9,6.1,3.4,2.0,2.6,2.4,2016,Daviess County,Kentucky
0500000US21067,6.2,5.9,5.6,7.2,10.3,8.2,7.4,7.1,6.1,6.2,6.0,6.1,5.6,4.2,3.0,2.0,1.5,1.4,2016,Fayette County,Kentucky
0500000US21093,6.7,5.9,7.8,7.2,6.6,6.6,7.0,5.8,7.5,5.9,6.9,7.4,5.5,5.0,3.1,2.0,1.8,1.3,2016,Hardin County,Kentucky
0500000US21111,6.4,6.1,6.2,6.1,6.2,7.7,7.0,6.1,6.3,6.4,6.6,7.1,6.5,5.2,3.6,2.5,1.9,2.2,2016,Jefferson County,Kentucky
0500000US21117,6.8,7.5,6.1,5.8,6.3,7.4,7.1,7.1,5.7,6.4,7.2,7.2,6.2,4.4,3.6,2.5,1.3,1.5,2016,Kenton County,Kentucky
0500000US21145,6.3,6.1,5.1,7.0,6.2,5.2,6.5,6.5,5.1,6.6,6.2,7.3,7.0,7.0,3.6,3.9,2.1,2.4,2016,McCracken County,Kentucky
0500000US21151,5.6,6.6,5.7,11.3,9.6,6.1,6.5,6.4,5.3,6.1,6.1,6.5,5.2,4.9,2.9,2.4,1.0,1.6,2016,Madison County,Kentucky
0500000US21185,4.8,6.7,8.4,8.1,6.3,4.5,5.3,8.4,7.3,8.2,8.0,6.5,5.2,4.6,3.6,1.7,1.3,1.1,2016,Oldham County,Kentucky
0500000US21227,6.7,5.8,6.8,9.7,10.7,7.0,6.1,7.2,5.1,5.8,5.7,6.0,5.0,4.2,3.4,1.9,1.3,1.7,2016,Warren County,Kentucky
0500000US22005,6.8,8.4,8.5,7.4,4.9,6.5,7.2,7.9,6.3,7.2,6.8,5.2,5.8,4.2,2.7,2.0,1.3,0.9,2016,Ascension Parish,Louisiana
0500000US22015,7.4,7.5,6.2,6.4,7.3,8.0,7.8,6.0,6.1,6.3,5.8,5.3,6.6,4.1,3.8,2.9,1.3,1.3,2016,Bossier Parish,Louisiana
0500000US22017,7.1,6.4,6.8,6.0,6.6,7.4,6.7,6.4,5.7,5.8,6.1,6.9,6.2,4.7,4.4,2.7,2.2,1.8,2016,Caddo Parish,Louisiana
0500000US22019,7.0,7.0,6.8,7.6,5.6,8.1,6.5,6.9,5.5,6.0,6.3,7.5,5.3,4.8,3.4,1.9,2.2,1.5,2016,Calcasieu Parish,Louisiana
0500000US22033,6.5,6.1,6.2,7.1,10.7,8.0,7.5,6.0,5.4,5.3,6.0,6.5,5.5,4.3,3.7,2.5,1.3,1.4,2016,East Baton Rouge Parish,Louisiana
